date,close
2009-01-05,20203.060546875
2009-01-06,20825.08984375
2009-01-07,20625.220703125
2009-01-08,20155.890625
2009-01-09,20110.609375
2009-01-12,20075.0
2009-01-13,19462.109375
2009-01-14,18735.060546875
2009-01-15,18345.990234375
2009-01-16,18971.7890625
2009-01-19,18563.220703125
2009-01-20,18206.490234375
2009-01-21,17966.939453125
2009-01-22,17802.990234375
2009-01-23,17526.01953125
2009-01-26,18130.130859375
2009-01-27,18611.609375
2009-01-28,18973.330078125
2009-01-29,18545.869140625
2009-01-30,18519.76953125
2009-02-02,17861.5
2009-02-03,17973.94921875
2009-02-04,18615.349609375
2009-02-05,18390.9296875
2009-02-06,19424.509765625
2009-02-09,19685.16015625
2009-02-10,19409.8203125
2009-02-11,19009.080078125
2009-02-12,18592.849609375
2009-02-13,18590.30078125
2009-02-16,18338.939453125
2009-02-17,18038.69921875
2009-02-18,17968.970703125
2009-02-19,18080.330078125
2009-02-20,17464.05078125
2009-02-23,17328.83984375
2009-02-24,16870.19921875
2009-02-25,16853.48046875
2009-02-26,17025.900390625
2009-02-27,16514.30078125
2009-03-02,16443.810546875
2009-03-03,16230.1904296875
2009-03-04,16606.859375
2009-03-05,16573.5
2009-03-06,16812.2109375
2009-03-09,16334.099609375
2009-03-10,16794.3203125
2009-03-11,17314.109375
2009-03-12,17363.7890625
2009-03-13,17928.580078125
2009-03-16,17902.0390625
2009-03-17,17584.66015625
2009-03-18,17455.7890625
2009-03-19,18573.439453125
2009-03-20,18886.44921875
2009-03-23,19503.69921875
2009-03-24,19169.16015625
2009-03-25,19307.359375
2009-03-26,19166.890625
2009-03-27,18719.69921875
2009-03-30,18008.5
2009-03-31,18441.619140625
2009-04-01,18810.349609375
2009-04-02,19445.689453125
2009-04-03,19242.470703125
2009-04-06,18742.509765625
2009-04-07,18516.630859375
2009-04-08,18467.05078125
2009-04-09,18980.369140625
2009-04-14,19416.990234375
2009-04-15,19324.330078125
2009-04-16,18920.5
2009-04-17,18785.5390625
2009-04-20,18067.939453125
2009-04-21,17761.58984375
2009-04-23,18257.83984375
2009-04-24,18601.759765625
2009-04-28,18179.220703125
2009-04-29,18367.5
2009-04-30,18514.3203125
2009-05-04,19215.939453125
2009-05-05,19164.25
2009-05-06,19642.48046875
2009-05-07,19385.4609375
2009-05-08,19695.220703125
2009-05-11,19720.66015625
2009-05-12,19815.2890625
2009-05-13,19199.169921875
2009-05-14,19336.5
2009-05-15,19617.4609375
2009-05-18,19864.630859375
2009-05-19,20279.19921875
2009-05-20,20542.0703125
2009-05-21,19898.19921875
2009-05-22,20310.650390625
2009-05-25,20283.060546875
2009-05-26,20320.4296875
2009-05-27,20370.400390625
2009-05-28,20139.189453125
2009-05-29,20605.380859375
2009-06-01,21354.33984375
2009-06-02,21470.140625
2009-06-03,20872.720703125
2009-06-04,20651.0390625
2009-06-05,20946.419921875
2009-06-08,20720.01953125
2009-06-09,20812.099609375
2009-06-10,21047.240234375
2009-06-11,20810.599609375
2009-06-12,20683.30078125
2009-06-15,20390.439453125
2009-06-17,19736.689453125
2009-06-18,19950.05078125
2009-06-19,20191.490234375
2009-06-22,19761.390625
2009-06-23,19671.990234375
2009-06-24,20219.580078125
2009-06-25,19966.0390625
2009-06-26,20099.470703125
2009-06-29,20084.76953125
2009-06-30,19819.51953125
2009-07-01,20469.060546875
2009-07-02,19930.740234375
2009-07-03,19985.51953125
2009-07-06,19428.73046875
2009-07-07,19646.98046875
2009-07-08,19776.66015625
2009-07-09,19893.640625
2009-07-10,20063.310546875
2009-07-13,20221.0390625
2009-07-14,20676.26953125
2009-07-15,21277.48046875
2009-07-16,21199.490234375
2009-07-17,21246.310546875
2009-07-20,21246.310546875
2009-07-21,21550.48046875
2009-07-22,21287.51953125
2009-07-23,21575.98046875
2009-07-24,21579.75
2009-07-27,21558.640625
2009-07-28,21406.9296875
2009-07-29,21245.759765625
2009-07-30,21723.939453125
2009-07-31,21855.80078125
2009-08-03,22369.8203125
2009-08-04,22403.400390625
2009-08-05,22477.119140625
2009-08-06,22630.44921875
2009-08-07,22652.41015625
2009-08-11,22279.939453125
2009-08-12,22231.01953125
2009-08-13,22630.599609375
2009-08-14,22431.66015625
2009-08-17,21730.720703125
2009-08-18,21849.849609375
2009-08-19,21872.919921875
2009-08-20,22190.779296875
2009-08-21,22452.830078125
2009-08-24,22812.029296875
2009-08-25,22742.3203125
2009-08-26,22661.26953125
2009-08-27,22528.669921875
2009-08-28,22742.439453125
2009-08-31,22388.890625
2009-09-01,22280.359375
2009-09-02,22056.08984375
2009-09-03,22133.8203125
2009-09-04,22222.9609375
2009-09-07,22537.5
2009-09-08,22762.5703125
2009-09-09,22595.3203125
2009-09-10,22810.560546875
2009-09-11,23005.08984375
2009-09-14,22641.599609375
2009-09-15,22698.779296875
2009-09-16,23041.859375
2009-09-17,23350.26953125
2009-09-18,23190.009765625
2009-09-21,22773.2109375
2009-09-22,22862.66015625
2009-09-23,22763.0
2009-09-25,22318.140625
2009-09-28,22379.380859375
2009-09-29,22235.98046875
2009-09-30,22284.390625
2009-10-01,22337.9296875
2009-10-02,21923.08984375
2009-10-05,22062.560546875
2009-10-06,22398.740234375
2009-10-07,22673.7890625
2009-10-08,22886.98046875
2009-10-09,22726.689453125
2009-10-12,22936.150390625
2009-10-13,22986.91015625
2009-10-14,23372.48046875
2009-10-15,23521.19921875
2009-10-16,23345.580078125
2009-10-19,23761.560546875
2009-10-20,23801.720703125
2009-10-21,23925.7890625
2009-10-22,24084.7109375
2009-10-23,24137.220703125
2009-10-26,24237.189453125
2009-10-27,23856.509765625
2009-10-28,23406.44921875
2009-10-29,23872.150390625
2009-10-30,23655.66015625
2009-11-02,23439.689453125
2009-11-03,23119.330078125
2009-11-04,23300.83984375
2009-11-05,23298.240234375
2009-11-06,23336.94921875
2009-11-09,23729.599609375
2009-11-10,23754.2109375
2009-11-11,24020.619140625
2009-11-12,24051.44921875
2009-11-13,24074.939453125
2009-11-16,24487.3203125
2009-11-17,24639.490234375
2009-11-18,24589.08984375
2009-11-19,24452.140625
2009-11-20,24338.359375
2009-11-23,24819.58984375
2009-11-24,24772.119140625
2009-11-25,24911.55078125
2009-11-26,24477.109375
2009-11-27,24271.029296875
2009-11-30,24357.76953125
2009-12-01,24722.580078125
2009-12-02,24879.8203125
2009-12-03,24759.7890625
2009-12-04,24857.220703125
2009-12-07,24627.830078125
2009-12-08,24464.44921875
2009-12-09,24233.01953125
2009-12-10,24384.890625
2009-12-11,24563.439453125
2009-12-14,24677.3203125
2009-12-15,24534.6796875
2009-12-17,24546.5390625
2009-12-18,24777.5
2009-12-21,24933.94921875
2009-12-22,25030.4296875
2009-12-23,24997.939453125
2009-12-24,24969.900390625
2009-12-28,25264.2890625
2009-12-29,25020.029296875
2009-12-30,24820.859375
2009-12-31,24996.970703125
2010-01-04,25250.23046875
2010-01-05,25332.58984375
2010-01-06,25405.0703125
2010-01-07,25356.109375
2010-01-08,25586.73046875
2010-01-11,25700.80078125
2010-01-12,25428.630859375
2010-01-13,25457.310546875
2010-01-14,25509.0703125
2010-01-15,25278.599609375
2010-01-18,25459.130859375
2010-01-19,25443.3203125
2010-01-20,25228.919921875
2010-01-21,24823.23046875
2010-01-22,24428.41015625
2010-01-25,24452.6796875
2010-01-26,24055.19921875
2010-01-27,24207.19921875
2010-01-28,24175.33984375
2010-01-29,24041.259765625
2010-02-01,23874.390625
2010-02-02,24181.830078125
2010-02-03,24268.5390625
2010-02-04,23620.560546875
2010-02-05,23111.25
2010-02-08,23367.2109375
2010-02-09,23778.30078125
2010-02-10,23663.470703125
2010-02-11,23649.859375
2010-02-12,23569.109375
2010-02-15,24009.009765625
2010-02-16,24250.0390625
2010-02-17,24476.490234375
2010-02-18,24569.25
2010-02-19,24352.609375
2010-02-22,24551.48046875
2010-02-23,24307.80078125
2010-02-24,24186.189453125
2010-02-25,23975.369140625
2010-02-26,23994.58984375
2010-03-01,24252.4296875
2010-03-02,24586.80078125
2010-03-03,24856.689453125
2010-03-04,24916.359375
2010-03-05,25058.419921875
2010-03-08,25256.3203125
2010-03-09,25032.640625
2010-03-10,25189.9609375
2010-03-11,25011.630859375
2010-03-12,25373.369140625
2010-03-15,25141.990234375
2010-03-16,25354.740234375
2010-03-17,25615.7109375
2010-03-18,25887.140625
2010-03-19,25667.580078125
2010-03-23,25563.609375
2010-03-24,25520.8203125
2010-03-25,25642.669921875
2010-03-26,25663.359375
2010-03-29,25782.720703125
2010-03-30,25827.330078125
2010-03-31,25833.439453125
2010-04-01,26113.30078125
2010-04-06,26406.19921875
2010-04-07,26272.48046875
2010-04-08,26045.830078125
2010-04-09,26368.349609375
2010-04-12,26206.69921875
2010-04-13,25934.419921875
2010-04-14,26488.2890625
2010-04-15,26547.869140625
2010-04-16,26058.05078125
2010-04-19,25733.4609375
2010-04-20,25993.279296875
2010-04-21,25898.609375
2010-04-22,25800.05078125
2010-04-23,25906.69921875
2010-04-26,26299.580078125
2010-04-28,25518.2109375
2010-04-29,25718.1796875
2010-04-30,25629.9296875
2010-05-04,24886.740234375
2010-05-05,24615.6796875
2010-05-06,24520.759765625
2010-05-07,23598.01953125
2010-05-10,24678.189453125
2010-05-11,24523.19921875
2010-05-12,25131.330078125
2010-05-13,25044.279296875
2010-05-14,24355.0703125
2010-05-17,24320.060546875
2010-05-18,24576.19921875
2010-05-19,24175.939453125
2010-05-20,23392.0703125
2010-05-21,23349.099609375
2010-05-24,23858.099609375
2010-05-25,23295.599609375
2010-05-26,24134.4296875
2010-05-27,24500.330078125
2010-05-28,24218.98046875
2010-05-31,24157.990234375
2010-06-01,24353.19921875
2010-06-02,24277.349609375
2010-06-03,24172.470703125
2010-06-04,23604.509765625
2010-06-07,23263.119140625
2010-06-08,23093.240234375
2010-06-09,23718.849609375
2010-06-10,24190.669921875
2010-06-11,23888.310546875
2010-06-14,24499.26953125
2010-06-15,24715.029296875
2010-06-17,24812.6796875
2010-06-18,24754.900390625
2010-06-21,25032.060546875
2010-06-22,24934.830078125
2010-06-23,24630.169921875
2010-06-24,24414.55078125
2010-06-25,24263.8203125
2010-06-28,24308.51953125
2010-06-29,23727.080078125
2010-06-30,23294.830078125
